uid,Sample,Year,Count
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3692,29/04/2014,2014,1
3555,28/04/2014,2014,1
3555,28/04/2014,2014,1
839,28/04/2014,2014,1
2617,27/04/2014,2014,1
2324,27/04/2014,2014,1
2311,27/04/2014,2014,1
2115,27/04/2014,2014,1
3212,27/04/2014,2014,1
546,27/04/2014,2014,1
4599,27/04/2014,2014,1
4599,27/04/2014,2014,1
1256,27/04/2014,2014,1
1256,27/04/2014,2014,1
1256,27/04/2014,2014,1
425,27/04/2014,2014,1
425,27/04/2014,2014,1
4730,26/04/2014,2014,1
2316,26/04/2014,2014,1
4933,26/04/2014,2014,1
2115,26/04/2014,2014,1
289,26/04/2014,2014,1
289,26/04/2014,2014,1
289,26/04/2014,2014,1
2800,26/04/2014,2014,1
975,26/04/2014,2014,1
2115,25/04/2014,2014,1
1994,24/04/2014,2014,1
1994,24/04/2014,2014,1
1994,24/04/2014,2014,1
1994,24/04/2014,2014,1
1994,24/04/2014,2014,1
1994,24/04/2014,2014,1
1994,24/04/2014,2014,1
4874,24/04/2014,2014,1
1994,24/04/2014,2014,1
1994,23/04/2014,2014,1
1994,23/04/2014,2014,1
1994,23/04/2014,2014,1
2000,23/04/2014,2014,1
1954,23/04/2014,2014,1
546,23/04/2014,2014,1
2000,23/04/2014,2014,1
416,23/04/2014,2014,1
3199,23/04/2014,2014,1
530,22/04/2014,2014,1
179,21/04/2014,2014,1
179,21/04/2014,2014,1
179,21/04/2014,2014,1
2496,20/04/2014,2014,1
1954,20/04/2014,2014,1
1954,20/04/2014,2014,1
318,20/04/2014,2014,1
318,20/04/2014,2014,1
3948,20/04/2014,2014,1
318,20/04/2014,2014,1
318,20/04/2014,2014,1
318,20/04/2014,2014,1
703,20/04/2014,2014,1
703,20/04/2014,2014,1
621,20/04/2014,2014,1
703,20/04/2014,2014,1
2325,19/04/2014,2014,1
759,19/04/2014,2014,1
991,19/04/2014,2014,1
2314,19/04/2014,2014,1
759,19/04/2014,2014,1
2115,19/04/2014,2014,1
761,19/04/2014,2014,1
761,19/04/2014,2014,1
688,19/04/2014,2014,1
4573,19/04/2014,2014,1
4584,19/04/2014,2014,1
2150,19/04/2014,2014,1
617,19/04/2014,2014,1
688,19/04/2014,2014,1
1670,18/04/2014,2014,1
1670,18/04/2014,2014,1
2949,13/04/2014,2014,1
2308,13/04/2014,2014,1
3730,13/04/2014,2014,1
931,13/04/2014,2014,1
3730,13/04/2014,2014,1
3730,13/04/2014,2014,1
839,13/04/2014,2014,1
2510,13/04/2014,2014,1
2513,12/04/2014,2014,1
2500,12/04/2014,2014,1
839,12/04/2014,2014,1
839,12/04/2014,2014,1
4874,12/04/2014,2014,1
2985,12/04/2014,2014,1
1429,12/04/2014,2014,1
2793,12/04/2014,2014,1
1429,12/04/2014,2014,1
681,12/04/2014,2014,1
2187,12/04/2014,2014,1
1429,12/04/2014,2014,1
681,12/04/2014,2014,1
2187,12/04/2014,2014,1
1468,12/04/2014,2014,1
1468,12/04/2014,2014,1
681,12/04/2014,2014,1
2187,12/04/2014,2014,1
681,12/04/2014,2014,1
681,12/04/2014,2014,1
839,11/04/2014,2014,1
2102,11/04/2014,2014,1
839,11/04/2014,2014,1
839,11/04/2014,2014,1
839,11/04/2014,2014,1
839,11/04/2014,2014,1
4625,11/04/2014,2014,1
2452,11/04/2014,2014,1
1269,11/04/2014,2014,1
427,10/04/2014,2014,1
427,10/04/2014,2014,1
427,10/04/2014,2014,1
4428,10/04/2014,2014,1
4428,10/04/2014,2014,1
4428,10/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,09/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
333,08/04/2014,2014,1
2514,08/04/2014,2014,1
839,07/04/2014,2014,1
918,06/04/2014,2014,1
4644,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
3730,06/04/2014,2014,1
970,06/04/2014,2014,1
970,06/04/2014,2014,1
970,06/04/2014,2014,1
897,05/04/2014,2014,1
2860,05/04/2014,2014,1
2782,05/04/2014,2014,1
4068,05/04/2014,2014,1
2782,05/04/2014,2014,1
4068,05/04/2014,2014,1
2782,05/04/2014,2014,1
1611,05/04/2014,2014,1
4068,05/04/2014,2014,1
1611,05/04/2014,2014,1
2508,04/04/2014,2014,1
4430,04/04/2014,2014,1
4439,04/04/2014,2014,1
4437,04/04/2014,2014,1
4439,04/04/2014,2014,1
4437,04/04/2014,2014,1
4447,04/04/2014,2014,1
4439,04/04/2014,2014,1
4435,04/04/2014,2014,1
4430,04/04/2014,2014,1
4447,04/04/2014,2014,1
4436,04/04/2014,2014,1
4439,04/04/2014,2014,1
4442,04/04/2014,2014,1
4435,04/04/2014,2014,1
4444,04/04/2014,2014,1
4443,04/04/2014,2014,1
4426,04/04/2014,2014,1
4448,04/04/2014,2014,1
4447,04/04/2014,2014,1
4005,04/04/2014,2014,1
4427,04/04/2014,2014,1
4436,04/04/2014,2014,1
4444,04/04/2014,2014,1
4446,04/04/2014,2014,1
4443,04/04/2014,2014,1
4434,04/04/2014,2014,1
4428,04/04/2014,2014,1
4429,04/04/2014,2014,1
4426,04/04/2014,2014,1
4448,04/04/2014,2014,1
4446,04/04/2014,2014,1
4442,04/04/2014,2014,1
4435,04/04/2014,2014,1
4429,04/04/2014,2014,1
4427,04/04/2014,2014,1
4445,04/04/2014,2014,1
4440,04/04/2014,2014,1
4442,04/04/2014,2014,1
4436,04/04/2014,2014,1
4437,04/04/2014,2014,1
4446,04/04/2014,2014,1
4445,04/04/2014,2014,1
4434,04/04/2014,2014,1
4432,04/04/2014,2014,1
4427,04/04/2014,2014,1
4447,04/04/2014,2014,1
4448,04/04/2014,2014,1
4429,04/04/2014,2014,1
4432,04/04/2014,2014,1
4444,04/04/2014,2014,1
4443,04/04/2014,2014,1
4432,04/04/2014,2014,1
4426,04/04/2014,2014,1
4438,04/04/2014,2014,1
4445,04/04/2014,2014,1
4440,04/04/2014,2014,1
4428,04/04/2014,2014,1
4430,04/04/2014,2014,1
4435,04/04/2014,2014,1
4430,04/04/2014,2014,1
4437,04/04/2014,2014,1
4427,04/04/2014,2014,1
4444,04/04/2014,2014,1
4443,04/04/2014,2014,1
4444,04/04/2014,2014,1
4443,04/04/2014,2014,1
4432,04/04/2014,2014,1
4437,04/04/2014,2014,1
4432,04/04/2014,2014,1
4435,04/04/2014,2014,1
4434,04/04/2014,2014,1
4447,04/04/2014,2014,1
4445,04/04/2014,2014,1
4442,04/04/2014,2014,1
4445,04/04/2014,2014,1
4442,04/04/2014,2014,1
4436,04/04/2014,2014,1
4436,04/04/2014,2014,1
4429,04/04/2014,2014,1
4446,04/04/2014,2014,1
4429,04/04/2014,2014,1
4434,04/04/2014,2014,1
4290,04/04/2014,2014,1
4446,04/04/2014,2014,1
4005,04/04/2014,2014,1
4290,04/04/2014,2014,1
4005,04/04/2014,2014,1
4005,04/04/2014,2014,1
4290,04/04/2014,2014,1
4006,03/04/2014,2014,1
4926,03/04/2014,2014,1
4678,02/04/2014,2014,1
4678,02/04/2014,2014,1
755,02/04/2014,2014,1
377,02/04/2014,2014,1
4709,01/04/2014,2014,1
2582,01/04/2014,2014,1
1627,01/04/2014,2014,1
3350,01/04/2014,2014,1
1627,01/04/2014,2014,1
3350,01/04/2014,2014,1
251,01/04/2014,2014,1
840,31/03/2014,2014,1
840,31/03/2014,2014,1
840,31/03/2014,2014,1
840,31/03/2014,2014,1
840,31/03/2014,2014,1
2507,31/03/2014,2014,1
4390,30/03/2014,2014,1
740,30/03/2014,2014,1
4199,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
3730,30/03/2014,2014,1
2115,29/03/2014,2014,1
1804,29/03/2014,2014,1
740,29/03/2014,2014,1
4532,29/03/2014,2014,1
2115,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,28/03/2014,2014,1
3692,27/03/2014,2014,1
3692,27/03/2014,2014,1
2452,27/03/2014,2014,1
1579,27/03/2014,2014,1
3355,26/03/2014,2014,1
1795,26/03/2014,2014,1
3730,26/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
333,25/03/2014,2014,1
1701,24/03/2014,2014,1
1768,24/03/2014,2014,1
1518,23/03/2014,2014,1
4643,23/03/2014,2014,1
1667,23/03/2014,2014,1
1667,23/03/2014,2014,1
4646,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
3730,23/03/2014,2014,1
704,23/03/2014,2014,1
704,23/03/2014,2014,1
704,23/03/2014,2014,1
1701,22/03/2014,2014,1
1791,22/03/2014,2014,1
3187,22/03/2014,2014,1
2814,22/03/2014,2014,1
2814,22/03/2014,2014,1
4222,21/03/2014,2014,1
2518,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
333,19/03/2014,2014,1
3543,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
333,18/03/2014,2014,1
1799,16/03/2014,2014,1
1799,16/03/2014,2014,1
3362,16/03/2014,2014,1
3362,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
3730,16/03/2014,2014,1
688,16/03/2014,2014,1
688,16/03/2014,2014,1
688,16/03/2014,2014,1
839,15/03/2014,2014,1
2513,15/03/2014,2014,1
1787,15/03/2014,2014,1
262,15/03/2014,2014,1
4534,15/03/2014,2014,1
4534,15/03/2014,2014,1
2617,15/03/2014,2014,1
2115,15/03/2014,2014,1
4534,15/03/2014,2014,1
2772,15/03/2014,2014,1
315,15/03/2014,2014,1
2772,15/03/2014,2014,1
3730,15/03/2014,2014,1
2772,15/03/2014,2014,1
289,15/03/2014,2014,1
289,15/03/2014,2014,1
289,15/03/2014,2014,1
2186,15/03/2014,2014,1
681,15/03/2014,2014,1
2186,15/03/2014,2014,1
681,15/03/2014,2014,1
2186,15/03/2014,2014,1
681,15/03/2014,2014,1
681,15/03/2014,2014,1
681,15/03/2014,2014,1
839,14/03/2014,2014,1
839,14/03/2014,2014,1
3994,13/03/2014,2014,1
3994,13/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
333,12/03/2014,2014,1
2990,11/03/2014,2014,1
2990,11/03/2014,2014,1
907,11/03/2014,2014,1
2506,11/03/2014,2014,1
839,09/03/2014,2014,1
839,09/03/2014,2014,1
874,09/03/2014,2014,1
839,09/03/2014,2014,1
839,09/03/2014,2014,1
3730,09/03/2014,2014,1
318,09/03/2014,2014,1
3730,09/03/2014,2014,1
3730,09/03/2014,2014,1
3730,09/03/2014,2014,1
318,09/03/2014,2014,1
318,09/03/2014,2014,1
318,09/03/2014,2014,1
3730,09/03/2014,2014,1
3730,09/03/2014,2014,1
3730,09/03/2014,2014,1
3730,09/03/2014,2014,1
3730,09/03/2014,2014,1
2495,08/03/2014,2014,1
1796,08/03/2014,2014,1
2115,08/03/2014,2014,1
1701,08/03/2014,2014,1
874,08/03/2014,2014,1
1701,08/03/2014,2014,1
4287,08/03/2014,2014,1
4155,08/03/2014,2014,1
4159,08/03/2014,2014,1
693,08/03/2014,2014,1
693,08/03/2014,2014,1
621,08/03/2014,2014,1
693,08/03/2014,2014,1
3990,08/03/2014,2014,1
3990,08/03/2014,2014,1
3990,08/03/2014,2014,1
839,07/03/2014,2014,1
839,07/03/2014,2014,1
2508,07/03/2014,2014,1
839,07/03/2014,2014,1
3989,07/03/2014,2014,1
1895,07/03/2014,2014,1
839,07/03/2014,2014,1
1895,07/03/2014,2014,1
4003,07/03/2014,2014,1
1895,07/03/2014,2014,1
6142,07/03/2014,2014,1
1895,07/03/2014,2014,1
1895,07/03/2014,2014,1
3999,07/03/2014,2014,1
1895,07/03/2014,2014,1
2510,07/03/2014,2014,1
3999,07/03/2014,2014,1
1895,07/03/2014,2014,1
4003,07/03/2014,2014,1
3989,07/03/2014,2014,1
4004,07/03/2014,2014,1
3997,07/03/2014,2014,1
4004,07/03/2014,2014,1
4003,07/03/2014,2014,1
3992,07/03/2014,2014,1
4002,07/03/2014,2014,1
4926,07/03/2014,2014,1
3995,07/03/2014,2014,1
4002,07/03/2014,2014,1
4008,07/03/2014,2014,1
4001,07/03/2014,2014,1
4008,07/03/2014,2014,1
4926,07/03/2014,2014,1
4001,07/03/2014,2014,1
3992,07/03/2014,2014,1
3543,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
333,06/03/2014,2014,1
872,06/03/2014,2014,1
1801,04/03/2014,2014,1
3692,04/03/2014,2014,1
3692,04/03/2014,2014,1
3692,04/03/2014,2014,1
2507,01/03/2014,2014,1
4099,01/03/2014,2014,1
3649,01/03/2014,2014,1
703,01/03/2014,2014,1
703,01/03/2014,2014,1
703,01/03/2014,2014,1
2885,01/03/2014,2014,1
2885,01/03/2014,2014,1
2885,01/03/2014,2014,1
2885,01/03/2014,2014,1
959,01/03/2014,2014,1
959,01/03/2014,2014,1
2150,01/03/2014,2014,1
1611,01/03/2014,2014,1
1429,01/03/2014,2014,1
959,01/03/2014,2014,1
1429,01/03/2014,2014,1
1611,01/03/2014,2014,1
1429,01/03/2014,2014,1
337,01/03/2014,2014,1
2299,28/02/2014,2014,1
2375,28/02/2014,2014,1
4365,28/02/2014,2014,1
761,28/02/2014,2014,1
964,26/02/2014,2014,1
761,26/02/2014,2014,1
839,26/02/2014,2014,1
839,26/02/2014,2014,1
1830,25/02/2014,2014,1
2115,25/02/2014,2014,1
2115,25/02/2014,2014,1
2115,25/02/2014,2014,1
2115,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
4126,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
3692,25/02/2014,2014,1
2228,24/02/2014,2014,1
4058,24/02/2014,2014,1
4091,23/02/2014,2014,1
4117,23/02/2014,2014,1
4238,23/02/2014,2014,1
2228,23/02/2014,2014,1
779,23/02/2014,2014,1
769,23/02/2014,2014,1
2446,23/02/2014,2014,1
769,23/02/2014,2014,1
2617,23/02/2014,2014,1
1724,23/02/2014,2014,1
2267,23/02/2014,2014,1
2447,23/02/2014,2014,1
870,23/02/2014,2014,1
4100,23/02/2014,2014,1
1730,23/02/2014,2014,1
2447,23/02/2014,2014,1
2219,23/02/2014,2014,1
4091,23/02/2014,2014,1
872,23/02/2014,2014,1
2229,23/02/2014,2014,1
318,23/02/2014,2014,1
318,23/02/2014,2014,1
318,23/02/2014,2014,1
318,23/02/2014,2014,1
318,23/02/2014,2014,1
2513,22/02/2014,2014,1
2266,22/02/2014,2014,1
2247,22/02/2014,2014,1
919,22/02/2014,2014,1
766,22/02/2014,2014,1
873,22/02/2014,2014,1
873,22/02/2014,2014,1
766,22/02/2014,2014,1
868,22/02/2014,2014,1
2244,22/02/2014,2014,1
2638,22/02/2014,2014,1
3986,22/02/2014,2014,1
3970,22/02/2014,2014,1
878,22/02/2014,2014,1
2253,22/02/2014,2014,1
4107,22/02/2014,2014,1
2248,22/02/2014,2014,1
3974,22/02/2014,2014,1
3979,22/02/2014,2014,1
1622,22/02/2014,2014,1
3791,22/02/2014,2014,1
3791,22/02/2014,2014,1
3791,22/02/2014,2014,1
2187,22/02/2014,2014,1
689,22/02/2014,2014,1
2187,22/02/2014,2014,1
689,22/02/2014,2014,1
689,22/02/2014,2014,1
839,21/02/2014,2014,1
2229,21/02/2014,2014,1
839,21/02/2014,2014,1
1195,21/02/2014,2014,1
1195,21/02/2014,2014,1
869,21/02/2014,2014,1
869,21/02/2014,2014,1
869,21/02/2014,2014,1
1195,21/02/2014,2014,1
4155,21/02/2014,2014,1
4146,21/02/2014,2014,1
2456,21/02/2014,2014,1
2115,20/02/2014,2014,1
2115,20/02/2014,2014,1
2115,20/02/2014,2014,1
4048,20/02/2014,2014,1
4048,20/02/2014,2014,1
4048,20/02/2014,2014,1
2115,20/02/2014,2014,1
1512,19/02/2014,2014,1
839,17/02/2014,2014,1
4059,16/02/2014,2014,1
1665,16/02/2014,2014,1
2230,16/02/2014,2014,1
758,16/02/2014,2014,1
758,16/02/2014,2014,1
2553,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
3730,16/02/2014,2014,1
636,16/02/2014,2014,1
711,16/02/2014,2014,1
711,16/02/2014,2014,1
711,16/02/2014,2014,1
3978,15/02/2014,2014,1
1256,15/02/2014,2014,1
1256,15/02/2014,2014,1
1256,15/02/2014,2014,1
3985,15/02/2014,2014,1
1299,15/02/2014,2014,1
759,15/02/2014,2014,1
1299,15/02/2014,2014,1
759,15/02/2014,2014,1
765,15/02/2014,2014,1
861,15/02/2014,2014,1
861,15/02/2014,2014,1
3898,15/02/2014,2014,1
289,15/02/2014,2014,1
681,15/02/2014,2014,1
681,15/02/2014,2014,1
289,15/02/2014,2014,1
617,15/02/2014,2014,1
681,15/02/2014,2014,1
3374,15/02/2014,2014,1
348,15/02/2014,2014,1
621,15/02/2014,2014,1
681,15/02/2014,2014,1
681,15/02/2014,2014,1
842,14/02/2014,2014,1
7968,12/02/2014,2014,1
333,11/02/2014,2014,1
8513,11/02/2014,2014,1
6164,11/02/2014,2014,1
8497,11/02/2014,2014,1
4059,11/02/2014,2014,1
5812,10/02/2014,2014,1
333,10/02/2014,2014,1
333,10/02/2014,2014,1
333,10/02/2014,2014,1
3730,10/02/2014,2014,1
3730,10/02/2014,2014,1
3730,10/02/2014,2014,1
3730,10/02/2014,2014,1
3730,10/02/2014,2014,1
3718,09/02/2014,2014,1
3714,09/02/2014,2014,1
3742,09/02/2014,2014,1
6209,08/02/2014,2014,1
2510,08/02/2014,2014,1
3820,08/02/2014,2014,1
890,08/02/2014,2014,1
2985,08/02/2014,2014,1
2985,08/02/2014,2014,1
3929,08/02/2014,2014,1
3463,08/02/2014,2014,1
3933,08/02/2014,2014,1
3933,08/02/2014,2014,1
3933,08/02/2014,2014,1
3460,08/02/2014,2014,1
3832,08/02/2014,2014,1
3832,08/02/2014,2014,1
3172,08/02/2014,2014,1
3533,08/02/2014,2014,1
3172,08/02/2014,2014,1
1611,08/02/2014,2014,1
964,08/02/2014,2014,1
1429,08/02/2014,2014,1
964,08/02/2014,2014,1
1429,08/02/2014,2014,1
1429,08/02/2014,2014,1
1611,08/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
1895,07/02/2014,2014,1
563,07/02/2014,2014,1
4275,07/02/2014,2014,1
840,07/02/2014,2014,1
840,06/02/2014,2014,1
840,06/02/2014,2014,1
840,06/02/2014,2014,1
333,06/02/2014,2014,1
333,06/02/2014,2014,1
333,06/02/2014,2014,1
333,06/02/2014,2014,1
3943,06/02/2014,2014,1
333,06/02/2014,2014,1
2877,05/02/2014,2014,1
1359,03/02/2014,2014,1
1359,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
3730,03/02/2014,2014,1
1484,02/02/2014,2014,1
703,02/02/2014,2014,1
703,02/02/2014,2014,1
703,02/02/2014,2014,1
2982,01/02/2014,2014,1
2862,01/02/2014,2014,1
840,31/01/2014,2014,1
840,31/01/2014,2014,1
1220,31/01/2014,2014,1
2973,31/01/2014,2014,1
1220,31/01/2014,2014,1
3929,31/01/2014,2014,1
840,31/01/2014,2014,1
3933,31/01/2014,2014,1
2456,31/01/2014,2014,1
2456,30/01/2014,2014,1
3922,30/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
3692,29/01/2014,2014,1
1237,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
3692,28/01/2014,2014,1
1237,27/01/2014,2014,1
1220,27/01/2014,2014,1
2323,27/01/2014,2014,1
3291,27/01/2014,2014,1
2115,26/01/2014,2014,1
2496,26/01/2014,2014,1
2324,26/01/2014,2014,1
2115,26/01/2014,2014,1
2316,26/01/2014,2014,1
2115,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
3714,26/01/2014,2014,1
711,26/01/2014,2014,1
711,26/01/2014,2014,1
711,26/01/2014,2014,1
2507,25/01/2014,2014,1
2115,25/01/2014,2014,1
839,25/01/2014,2014,1
1205,25/01/2014,2014,1
2974,25/01/2014,2014,1
1205,25/01/2014,2014,1
1205,25/01/2014,2014,1
2115,25/01/2014,2014,1
2115,25/01/2014,2014,1
2497,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2888,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
2885,25/01/2014,2014,1
1195,24/01/2014,2014,1
1195,24/01/2014,2014,1
2508,23/01/2014,2014,1
839,22/01/2014,2014,1
839,21/01/2014,2014,1
839,21/01/2014,2014,1
839,21/01/2014,2014,1
839,21/01/2014,2014,1
839,20/01/2014,2014,1
839,20/01/2014,2014,1
375,20/01/2014,2014,1
898,20/01/2014,2014,1
3730,20/01/2014,2014,1
3730,20/01/2014,2014,1
3730,20/01/2014,2014,1
3730,20/01/2014,2014,1
2513,19/01/2014,2014,1
2311,19/01/2014,2014,1
179,19/01/2014,2014,1
179,19/01/2014,2014,1
251,19/01/2014,2014,1
975,19/01/2014,2014,1
2115,19/01/2014,2014,1
3212,19/01/2014,2014,1
3730,19/01/2014,2014,1
3730,19/01/2014,2014,1
3730,19/01/2014,2014,1
3730,19/01/2014,2014,1
3730,19/01/2014,2014,1
3730,19/01/2014,2014,1
3730,19/01/2014,2014,1
903,18/01/2014,2014,1
2115,18/01/2014,2014,1
2314,18/01/2014,2014,1
3898,18/01/2014,2014,1
1220,17/01/2014,2014,1
333,17/01/2014,2014,1
333,17/01/2014,2014,1
3828,17/01/2014,2014,1
333,17/01/2014,2014,1
3819,17/01/2014,2014,1
3839,17/01/2014,2014,1
333,15/01/2014,2014,1
333,15/01/2014,2014,1
333,15/01/2014,2014,1
333,15/01/2014,2014,1
333,15/01/2014,2014,1
3543,13/01/2014,2014,1
839,13/01/2014,2014,1
333,13/01/2014,2014,1
333,13/01/2014,2014,1
333,13/01/2014,2014,1
333,13/01/2014,2014,1
3543,12/01/2014,2014,1
839,12/01/2014,2014,1
2617,12/01/2014,2014,1
2308,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
3730,12/01/2014,2014,1
2325,11/01/2014,2014,1
1206,11/01/2014,2014,1
8425,11/01/2014,2014,1
1299,11/01/2014,2014,1
